id,displayName,CHECK,contributionDescription,impactDescription,bio,websiteUrl,applicantType,prelimResult,reportReason,includedInBallots,initialCategory,Pairwise category,details
0x9ebab852ff83c8e359b2e36cb99bc1f0266f70d8c9125d190a3368315b135b83,[Base] Compound Finance,!PASS,"Compound is the oldest DeFi protocol and one of the top lending protocols. Since its deployment on Base almost a year ago, Compound has steadily remained the top choice of Defi users on Base with a TVL consistently exceeding $45 Million.

Compound is the protocol that establishes money markets with algorithmically set interest rates; users and dApps will be able to earn interest on Ether, USDC, and tokens, and borrow Ether and tokens to invest, use, or short-sell. Compound brings with itself the industry leading brand and security within the defi landscape that is trusted by whales and institutions.

The project with OpenSource code has been integrated by multiple dapps within the Base ecosystem.",,"Compound is the oldest DeFi protocol and one of the top lending protocols. Since its deployment on Base almost a year ago, Compound has steadily remained the top choice of Defi users on Base with a TVL consistently exceeding $45 Million.

Compound is the protocol that establishes money markets with algorithmically set interest rates; users and dApps will be able to earn interest on Ether, USDC, and tokens, and borrow Ether and tokens to invest, use, or short-sell. Compound brings with itself the industry leading brand and security within the defi landscape that is trusted by whales and institutions.

The project with OpenSource code has been integrated by multiple dapps within the Base ecosystem.",https://compound.finance/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x9ebab852ff83c8e359b2e36cb99bc1f0266f70d8c9125d190a3368315b135b83
0x62b158fae899983897f1ee961a3b76d34b9c42ebdf41db4c0bab8f4b6181e89f,Sushiswap,!PASS,"Sushiswap is a Decentralized Finance (DeFi) app with features such as swap, cross chain swap, streaming, vesting, and permissionless market making for liquidity ..",,"Sushiswap is a Decentralized Finance (DeFi) app with features such as swap, cross chain swap, streaming, vesting, and permissionless market making for liquidity ..",https://www.sushi.com/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x62b158fae899983897f1ee961a3b76d34b9c42ebdf41db4c0bab8f4b6181e89f
0xf2a050f303b19080d597ec4e23aca0e87897f51219ab3c4847fc24201d0ec9c1,DackieSwap,!PASS,"The Premier User-Friendly Multi-chain DEX 🌐
",,"The Premier User-Friendly Multi-chain DEX 🌐
",https://www.dackieswap.xyz/?chain=base,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xf2a050f303b19080d597ec4e23aca0e87897f51219ab3c4847fc24201d0ec9c1
0xb57a8cf95e36882ea07663cb9e71a505298ef04633aece81604cec560b7b9c95,PoolTogether,!PASS,"PoolTogether is an open-source protocol for prize savings. It's designed to enhance financial security by making saving enjoyable. When users deposit into the system, the interest accumulates across all deposits and is then randomly distributed as prizes. The protocol turns your interest into fun rewards! You never lose your principal, and have a chance to win big.",,"PoolTogether is an open-source protocol for prize savings. It's designed to enhance financial security by making saving enjoyable. When users deposit into the system, the interest accumulates across all deposits and is then randomly distributed as prizes. The protocol turns your interest into fun rewards! You never lose your principal, and have a chance to win big.",pooltogether.com,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xb57a8cf95e36882ea07663cb9e71a505298ef04633aece81604cec560b7b9c95
0x5d9fc7dc8612d1b61082409012053939c1b8411693ff231ff08df31d0f41cd48,IntentX,!PASS," IntentX is an over-the-counter derivatives exchange (DEX) offering perpetual futures through intents in a decentralized manner to on-chain traders.

We offer 274 trading pairs with up to 60x leverage, entirely on-chain.

IntentX is one of the first and largest perpetuals DEX on Base, going live in November 15, 2023, and since generating a cumulative total of $1.6B in trade volume on Base.",," IntentX is an over-the-counter derivatives exchange (DEX) offering perpetual futures through intents in a decentralized manner to on-chain traders.

We offer 274 trading pairs with up to 60x leverage, entirely on-chain.

IntentX is one of the first and largest perpetuals DEX on Base, going live in November 15, 2023, and since generating a cumulative total of $1.6B in trade volume on Base.",https://intentx.io/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x5d9fc7dc8612d1b61082409012053939c1b8411693ff231ff08df31d0f41cd48
0xe9991b915640e2c8a26a37036aaa54301e24a8750a23074002b630b8f839be3b,LogX,!PASS,"What is LogX?

TL;DR:

- LogX is like 1inch for perps - helping on-chain traders find the best execution for their perp trades
- LogX is also the leading Perp DEX on layer 2 networks including Mode Network and Optimism Main-Net. LogX pioneered and launched our own native perps on L2s like Mode Network with an innovative “Discrete Asset, Market Neutral” (DAMN) AMM pools. These pools take in stable assets like USDT, USDC, wUSDM, etc. and enable oracle-based perp trading to traders.
- Backed by reputed investors like Sequoia Capital (India), Coinbase Ventures, IOSG, Hashed and more!
- Crossed $15B in trading volume with more than 155k wallets in 9 months of operation.

Since our inception, LogX’s mission has been to make the experience of trading on-chain bigger and better than CeFi, and through that onboard CEX users to DEXes. In fact this mission has remained unaltered ever since we wrote about it in our introduction blog in 2023 here: https://flintlabs.medium.com/flint-labs-next-chapter-7e56a87f4f5e

In our 9 months of operation, we have boldly explored various offerings for different trader segments. We identified two primary trader segments: pro traders desiring orderbook functionality and tools, and those seeking a simpler UX for multi-chain exploration. So we built LogX Pro for the former and LogX OG for the latter.

LogX Pro is an Orderbook based Perp Dex which is live on Optimism Main-net, Arbitrum  and Base Network.

LogX OG is a Perp DEX which is based on our own AMM pools.

**Our Competitive Edge and Uniqueness:**

- Low-Cost, High Liquidity Offering: LogX offers unmatched cost efficiency and high liquidity across multiple trading pairs, setting a new benchmark in the decentralized trading space.
- Technological Superiority: Our innovative DAMN based AMM pool enables us to launch a perpetual dex on newer networks and ecosystems like Mode network at a speed unheard of. We were the first perp dex to deploy on Mode Network and bootstrapped liquidity to more than $3M in TVL and $1.3B in trading volume

**Growth**

LogX has been one of the fastest growing Perp DEXes on layer 2 networks. We were also the first perp dex to deploy on Mode Network in the first week of Main-net launch and are still the largest perp dex on Mode Network. We were the preferred strategic launch partner for Mode Network. 

Sharing some metrics for LogX’s performance on the Mode Network.

- TVL: $3M
- Unique wallet addresses (lifetime): 30,000
- Total trading volume lifetime(March-May): $1.3B
- Avg DAU(last 30 days): 250

LogX is also deployed on Optimism Main-net through their LogX Pro product which is an Orderbook based Perp Dex powered by the Orderly Network and has crossed $12B in trading volume with more than 30,000 wallets on the Optimism and Arbitrum Network combined.

LogX’s overall performance across all the deployed L2s can be found here: https://app.logx.trade/dashboard

The whole premise of LogX is based built upon composability. LogX does not only integrate with other composable protocols, but other protocols can also integrate LogX. Applications like wallets, copy trading platforms, analytics platforms, etc. can find seamless composability with LogX.

This is important to us because LogX would not have existed if not for the composability of other protocols. We owe our existence to it, and want to ensure that other protocols and apps can build on top of LogX to unlock new value props.",,"What is LogX?

TL;DR:

- LogX is like 1inch for perps - helping on-chain traders find the best execution for their perp trades
- LogX is also the leading Perp DEX on layer 2 networks including Mode Network and Optimism Main-Net. LogX pioneered and launched our own native perps on L2s like Mode Network with an innovative “Discrete Asset, Market Neutral” (DAMN) AMM pools. These pools take in stable assets like USDT, USDC, wUSDM, etc. and enable oracle-based perp trading to traders.
- Backed by reputed investors like Sequoia Capital (India), Coinbase Ventures, IOSG, Hashed and more!
- Crossed $15B in trading volume with more than 155k wallets in 9 months of operation.

Since our inception, LogX’s mission has been to make the experience of trading on-chain bigger and better than CeFi, and through that onboard CEX users to DEXes. In fact this mission has remained unaltered ever since we wrote about it in our introduction blog in 2023 here: https://flintlabs.medium.com/flint-labs-next-chapter-7e56a87f4f5e

In our 9 months of operation, we have boldly explored various offerings for different trader segments. We identified two primary trader segments: pro traders desiring orderbook functionality and tools, and those seeking a simpler UX for multi-chain exploration. So we built LogX Pro for the former and LogX OG for the latter.

LogX Pro is an Orderbook based Perp Dex which is live on Optimism Main-net, Arbitrum  and Base Network.

LogX OG is a Perp DEX which is based on our own AMM pools.

**Our Competitive Edge and Uniqueness:**

- Low-Cost, High Liquidity Offering: LogX offers unmatched cost efficiency and high liquidity across multiple trading pairs, setting a new benchmark in the decentralized trading space.
- Technological Superiority: Our innovative DAMN based AMM pool enables us to launch a perpetual dex on newer networks and ecosystems like Mode network at a speed unheard of. We were the first perp dex to deploy on Mode Network and bootstrapped liquidity to more than $3M in TVL and $1.3B in trading volume

**Growth**

LogX has been one of the fastest growing Perp DEXes on layer 2 networks. We were also the first perp dex to deploy on Mode Network in the first week of Main-net launch and are still the largest perp dex on Mode Network. We were the preferred strategic launch partner for Mode Network. 

Sharing some metrics for LogX’s performance on the Mode Network.

- TVL: $3M
- Unique wallet addresses (lifetime): 30,000
- Total trading volume lifetime(March-May): $1.3B
- Avg DAU(last 30 days): 250

LogX is also deployed on Optimism Main-net through their LogX Pro product which is an Orderbook based Perp Dex powered by the Orderly Network and has crossed $12B in trading volume with more than 30,000 wallets on the Optimism and Arbitrum Network combined.

LogX’s overall performance across all the deployed L2s can be found here: https://app.logx.trade/dashboard

The whole premise of LogX is based built upon composability. LogX does not only integrate with other composable protocols, but other protocols can also integrate LogX. Applications like wallets, copy trading platforms, analytics platforms, etc. can find seamless composability with LogX.

This is important to us because LogX would not have existed if not for the composability of other protocols. We owe our existence to it, and want to ensure that other protocols and apps can build on top of LogX to unlock new value props.",https://logx.trade/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xe9991b915640e2c8a26a37036aaa54301e24a8750a23074002b630b8f839be3b
0x54e24209186d4ecee1ee65b22400bb13bc8c4f82961d6b5e3033b4ec165d2c6b,Oku Trade,!PASS,"Oku Trade is a non-custodial DEX trading platform offering the best rates and analytics across 15 EVM chains. The platform offers market orders (swaps), limit orders, a Uniswap v3 position manager, and a pool creation tool, along with the charts and insights expected from a traditional trading platform.",,"Oku Trade is a non-custodial DEX trading platform offering the best rates and analytics across 15 EVM chains. The platform offers market orders (swaps), limit orders, a Uniswap v3 position manager, and a pool creation tool, along with the charts and insights expected from a traditional trading platform.",https://oku.trade,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x54e24209186d4ecee1ee65b22400bb13bc8c4f82961d6b5e3033b4ec165d2c6b
0xb94d4ae692e28b8360c086b3414087ce15affbfaedae53a6c9ff8d10ee533cc9,Balancer,!PASS,"Balancer is a decentralized automated market maker (AMM) protocol that represents a flexible building block for programmable liquidity. By separating the AMM curve logic and math from the core swapping functionality, Balancer becomes an extensible AMM that can incorporate any number of swap curves and pool types.",,"Balancer is a decentralized automated market maker (AMM) protocol that represents a flexible building block for programmable liquidity. By separating the AMM curve logic and math from the core swapping functionality, Balancer becomes an extensible AMM that can incorporate any number of swap curves and pool types.",balancer.fi,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xb94d4ae692e28b8360c086b3414087ce15affbfaedae53a6c9ff8d10ee533cc9
0x03d466e49fb5dea874ed93d17b980b92c1e8a2d3cba4d1b601ebf5e4efffa16f,ParaSwap,!PASS,"Our mission is to drive DeFi participation to new heights by offering secure, intelligent and optimized trading solutions for individuals and institutional traders to tap effortlessly into the fragmented liquidity pools.

Our ParaSwap API empowers project developers to integrate the best possible liquidity and swap math, ensuring the best rate for users of the protocol. For example, thanks to ParaSwap AAVE users are able to seamlessly swap from one collateral to another.

With over 50 DEX integrations and ~1.4B Dollars in volume generated on the superchain, ParaSwap has also served as a major driver of DeFi swapping activity, offering the best swap rates possible in the space. Thanks to our Swap interface, users every day search across hundreds of liquidity pools for the best prices across different DEXes.",,"Our mission is to drive DeFi participation to new heights by offering secure, intelligent and optimized trading solutions for individuals and institutional traders to tap effortlessly into the fragmented liquidity pools.

Our ParaSwap API empowers project developers to integrate the best possible liquidity and swap math, ensuring the best rate for users of the protocol. For example, thanks to ParaSwap AAVE users are able to seamlessly swap from one collateral to another.

With over 50 DEX integrations and ~1.4B Dollars in volume generated on the superchain, ParaSwap has also served as a major driver of DeFi swapping activity, offering the best swap rates possible in the space. Thanks to our Swap interface, users every day search across hundreds of liquidity pools for the best prices across different DEXes.",https://paraswap.io/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x03d466e49fb5dea874ed93d17b980b92c1e8a2d3cba4d1b601ebf5e4efffa16f
0xeb4aab0863efd52f2f1c8a25fa809b977d7e132d48f5afe03ff4b5e8602da7ed,Cygnus Finance,!PASS,"Cygnus Finance aims to build an anti inflation stablecoin ecosystem facing the real world, help 7B+ people fight against inflation and acquire digital assets denominated in USD, and finally build an Internet flatcoin ecosystem independent of the traditional banking system. ",,"Cygnus Finance aims to build an anti inflation stablecoin ecosystem facing the real world, help 7B+ people fight against inflation and acquire digital assets denominated in USD, and finally build an Internet flatcoin ecosystem independent of the traditional banking system. ",https://www.cygnus.finance/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xeb4aab0863efd52f2f1c8a25fa809b977d7e132d48f5afe03ff4b5e8602da7ed
0xb9612abb05065669a6fcfe1c0bcab8fce03c5d9329966fb08a2d2ce04926b387,Moonwell,!PASS,Moonwell is an open and decentralized lending and borrowing protocol built on Base.,,Moonwell is an open and decentralized lending and borrowing protocol built on Base.,https://moonwell.fi,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xb9612abb05065669a6fcfe1c0bcab8fce03c5d9329966fb08a2d2ce04926b387
0x724fc1289722319901e56986a2432493bb7ca601af0aeb7c6de2e8f4a07446f0,Revert,!PASS,"Powerful analytics, automation, and management tools for liquidity providers in AMM protocols.
",,"Powerful analytics, automation, and management tools for liquidity providers in AMM protocols.
",https://revert.finance,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x724fc1289722319901e56986a2432493bb7ca601af0aeb7c6de2e8f4a07446f0
0x764ab4b89377dd12e7c6c8ab4526579069a7e2651438a503f0ef2749e4b49103,Summer.fi,!PASS,"The best place to Borrow and Earn in DeFi
Power up your portfolio by Borrowing, Lending and Multiplying your favourite assets. Made Safe and Easy by industry leading automation tools.",,"The best place to Borrow and Earn in DeFi
Power up your portfolio by Borrowing, Lending and Multiplying your favourite assets. Made Safe and Easy by industry leading automation tools.",https://summer.fi/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x764ab4b89377dd12e7c6c8ab4526579069a7e2651438a503f0ef2749e4b49103
0x28a0b7a4f2b2f646cd3c2bb28cd543d1c5a83150384f1f50138e1fc1d469d946,QiDao - Mai.Finance,!PASS,"MAI is a stablecoin started on Polygon back in 2021. It grew with the ecosystem becoming the first multichain fungible stablecoin on over 15 chains (and counting). Some of our notable achievements are building cross chain governance execution, canonical token bridging, and fixing bad debt spirals for lending protocols",,"MAI is a stablecoin started on Polygon back in 2021. It grew with the ecosystem becoming the first multichain fungible stablecoin on over 15 chains (and counting). Some of our notable achievements are building cross chain governance execution, canonical token bridging, and fixing bad debt spirals for lending protocols",https://app.mai.finance/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x28a0b7a4f2b2f646cd3c2bb28cd543d1c5a83150384f1f50138e1fc1d469d946
0x37e44b44f5e4d72c52dd4c6b6a9d906d876632c555544fd257951c78f1260ce9,LlamaPay,!PASS,Automate & stream salaries by the second,,Automate & stream salaries by the second,https://llamapay.io/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x37e44b44f5e4d72c52dd4c6b6a9d906d876632c555544fd257951c78f1260ce9
0x8f7a5ed042e2f67e2a1e476baddcb1363983432bbc93e3ee190a83b98be8aea2,BSX,!PASS,"BSX is a decentralized, non-custodial CLOB perpetual decentralized exchange on the Base L2 blockchain. Our DEX combines the security, transparency and autonomy of a DEX with the speed, features and affordability of a CEX with 10ms order matching latency and cross-margin by default.",,"BSX is a decentralized, non-custodial CLOB perpetual decentralized exchange on the Base L2 blockchain. Our DEX combines the security, transparency and autonomy of a DEX with the speed, features and affordability of a CEX with 10ms order matching latency and cross-margin by default.",https://bsx.exchange/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x8f7a5ed042e2f67e2a1e476baddcb1363983432bbc93e3ee190a83b98be8aea2
0x5d9b376c549fbfdc4ceec55d3264affcf2a206c90c60fab9b42463143ff8be64,0x Protocol,!PASS,"0x Protocol is an open source protocol the decentralized exchange of value. 0x Protocol was first launched in 2017 and to date has gone through 4 version and was the first project to introduce RFQ as a liquidity source. Over the last 30 days, 0x Protocol has facilitated 682k trades for 138k unique users on Base and 76k trades for 36.75k unique users on Optimism.",,"0x Protocol is an open source protocol the decentralized exchange of value. 0x Protocol was first launched in 2017 and to date has gone through 4 version and was the first project to introduce RFQ as a liquidity source. Over the last 30 days, 0x Protocol has facilitated 682k trades for 138k unique users on Base and 76k trades for 36.75k unique users on Optimism.",https://www.0xprotocol.org/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x5d9b376c549fbfdc4ceec55d3264affcf2a206c90c60fab9b42463143ff8be64
0x77c4d96f1265be5a083d2ea41c247a016e3f28010680d7998eddb10d00f44340,Avantis ,!PASS,"GM - We're building Avantis, a fully onchain, generalized leverage trading exchange for synthetic crypto and real assets, built on and backed by Base. Avantis allows traders to long / short all kinds of assets with leverage, while retaining full custody of their funds. The capital for this comes from onchain LPs who passively market-make all trading activity. All trades and liquidity provisioning happens in USDC. 

Since our launch on Base in February this year, here's what we've achieved:

1. 8,400 traders
2. 96,000 trades 
3. Organic yield paid to LPs: $550,000 
4. Total Trading Volume: $550M (10%+ coming from real world assets like forex and metals!). 
5. TVL: $7.5M (capped)

Note: all protocol stats can be verified onchain as well as at: avantisfi.com/analytics
Today, we’re looking to apply to RPGF to revolutionize the derivatives market. While there are several off-chain or hybrid exchanges available, we firmly believe in constructing a completely on-chain future through a permissionless platform for both RWAs and crypto assets, fueled by LPs and traders. We’re exclusive to the Superchain, committed to building a sustainable exchange long-term, and are just getting started.

In a matter of 3 short months, we've established ourselves as one of the leading destinations for Superchain (and specifically Base network) perp traders and LPs. We plan to keep going deeper into the Base stack, having already integrated Coinbase Pay to onramp users seamlessly, and are in the process of integrating CB smart wallets. We have three simple goals: 

1) RWA Adoption: Get more real world asset traders onchain (the onchain market currently lacks this diversity of traders. We believe we can onboard them effectively.)
2) Superchain as a Derivatives Hub: Make Base (and the Superchain) the premier destination for onchain perpetuals trading and market-making. 
3) Democratize market-making: Provide competitive and safe yields for USDC LPs on Base, while giving them custom risk management tools. That is, we want to allow passive LPs the opportunity to market-make complex derivatives the same way institutions do, which is the true and original promise of DeFi. 




",,"GM - We're building Avantis, a fully onchain, generalized leverage trading exchange for synthetic crypto and real assets, built on and backed by Base. Avantis allows traders to long / short all kinds of assets with leverage, while retaining full custody of their funds. The capital for this comes from onchain LPs who passively market-make all trading activity. All trades and liquidity provisioning happens in USDC. 

Since our launch on Base in February this year, here's what we've achieved:

1. 8,400 traders
2. 96,000 trades 
3. Organic yield paid to LPs: $550,000 
4. Total Trading Volume: $550M (10%+ coming from real world assets like forex and metals!). 
5. TVL: $7.5M (capped)

Note: all protocol stats can be verified onchain as well as at: avantisfi.com/analytics
Today, we’re looking to apply to RPGF to revolutionize the derivatives market. While there are several off-chain or hybrid exchanges available, we firmly believe in constructing a completely on-chain future through a permissionless platform for both RWAs and crypto assets, fueled by LPs and traders. We’re exclusive to the Superchain, committed to building a sustainable exchange long-term, and are just getting started.

In a matter of 3 short months, we've established ourselves as one of the leading destinations for Superchain (and specifically Base network) perp traders and LPs. We plan to keep going deeper into the Base stack, having already integrated Coinbase Pay to onramp users seamlessly, and are in the process of integrating CB smart wallets. We have three simple goals: 

1) RWA Adoption: Get more real world asset traders onchain (the onchain market currently lacks this diversity of traders. We believe we can onboard them effectively.)
2) Superchain as a Derivatives Hub: Make Base (and the Superchain) the premier destination for onchain perpetuals trading and market-making. 
3) Democratize market-making: Provide competitive and safe yields for USDC LPs on Base, while giving them custom risk management tools. That is, we want to allow passive LPs the opportunity to market-make complex derivatives the same way institutions do, which is the true and original promise of DeFi. 




",https://www.avantisfi.com/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x77c4d96f1265be5a083d2ea41c247a016e3f28010680d7998eddb10d00f44340
0x01b7434614647c3f8fed4c5af17e46f241e05bae83dc992647c76111cec3608e,Blob Farm,!PASS,"Blob.Farm is an idle clicker DEFI game, in which users buy Blobs which produce daily GOO. 
Goo can be hatched into more Blobs or sold into the vault for ETH.

Daily Quests allows users to collect 100% onchain NFT artifacts, burn Blobs for $JELLY token, an in-game resource for the Blob Adventure tasks and create their own custom 100% onchain PFP.

Everything is 100% on-chain (Even the adventure items and pfps images). 

Blob Farm is actively being developed by ElonsDev, and currently boasts 6 smart contracts on the Base Blockchain. 

Contract #1:  Blob.Farm (Buying & Hatching Blobs, Selling Goo)
Contract #2: Blob Adventure (Go into the mines and Find an Onchain NFT artifact daily)
Contract #3: $JELLY Token (Can be aquired by burning Blobs) 
Contract #4: Blob Defect Quest (Can Burn Blobs for $JELLY 1:1) 
Contract #5: Blob PFPs (Burn $JELLY to create your own onchain Blob PFP NFT)
Contract #6: Token Locker (Was used to lock $JELLY for future quests, dev, promos)",,"Blob.Farm is an idle clicker DEFI game, in which users buy Blobs which produce daily GOO. 
Goo can be hatched into more Blobs or sold into the vault for ETH.

Daily Quests allows users to collect 100% onchain NFT artifacts, burn Blobs for $JELLY token, an in-game resource for the Blob Adventure tasks and create their own custom 100% onchain PFP.

Everything is 100% on-chain (Even the adventure items and pfps images). 

Blob Farm is actively being developed by ElonsDev, and currently boasts 6 smart contracts on the Base Blockchain. 

Contract #1:  Blob.Farm (Buying & Hatching Blobs, Selling Goo)
Contract #2: Blob Adventure (Go into the mines and Find an Onchain NFT artifact daily)
Contract #3: $JELLY Token (Can be aquired by burning Blobs) 
Contract #4: Blob Defect Quest (Can Burn Blobs for $JELLY 1:1) 
Contract #5: Blob PFPs (Burn $JELLY to create your own onchain Blob PFP NFT)
Contract #6: Token Locker (Was used to lock $JELLY for future quests, dev, promos)",blob.farm,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x01b7434614647c3f8fed4c5af17e46f241e05bae83dc992647c76111cec3608e
0xbb267c90a2d0ecaae89d936acf91814633dbafd40becb8f8d2a2a23311415ca7,Synonym Finance,!PASS,"Synonym is a universal cross-chain lending market for DeFi users across multiple ecosystems. We’re building the cross-chain lending and borrowing experience that users deserve, powered by the Wormhole cross-chain technology stack. Users can earn yield, borrow, repay and withdraw from any chain, all from a single unified interface. Our markets are truly cross-collateralized, meaning users can borrow on destination chains with source chain collateral, all without using other applications to wrap, unwrap and swap cross-chain assets. 

Deposit, earn, lend and borrow from anywhere. We're making chain boundaries a thing of the past. Synonym is currently deployed across multiple chains, including Optimism and Base. We operate on a unique hub and spoke architecture and plan on deploying even more spokes to OP Stack chains.",,"Synonym is a universal cross-chain lending market for DeFi users across multiple ecosystems. We’re building the cross-chain lending and borrowing experience that users deserve, powered by the Wormhole cross-chain technology stack. Users can earn yield, borrow, repay and withdraw from any chain, all from a single unified interface. Our markets are truly cross-collateralized, meaning users can borrow on destination chains with source chain collateral, all without using other applications to wrap, unwrap and swap cross-chain assets. 

Deposit, earn, lend and borrow from anywhere. We're making chain boundaries a thing of the past. Synonym is currently deployed across multiple chains, including Optimism and Base. We operate on a unique hub and spoke architecture and plan on deploying even more spokes to OP Stack chains.",https://www.synonym.finance/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xbb267c90a2d0ecaae89d936acf91814633dbafd40becb8f8d2a2a23311415ca7
0xba0f7e0bbc4e217f1cd7c2853652a40ad8f575b90529955bc78dffe101b6b250,Idle,!PASS,"Idle is a DAO that empowers the DeFi market with robust yield automation and hedging instruments, facilitating its expansion and establishing the foundation for a sustainable credit financial ecosystem via a more efficient and risk-adjusted capital allocation.",,"Idle is a DAO that empowers the DeFi market with robust yield automation and hedging instruments, facilitating its expansion and establishing the foundation for a sustainable credit financial ecosystem via a more efficient and risk-adjusted capital allocation.",https://idle.finance/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xba0f7e0bbc4e217f1cd7c2853652a40ad8f575b90529955bc78dffe101b6b250
0x9a3d57a84c46d02e5454b5ef4cd6e365b9395399946cdb745c43b885fc6a93e3,SwapBased,!PASS,"SwapBased is a native DEX with V3|Concentrated Liquidity , V2 Liquidity, Perpetuals Trading and Daily Lotteries.",,"SwapBased is a native DEX with V3|Concentrated Liquidity , V2 Liquidity, Perpetuals Trading and Daily Lotteries.",https://swapbased.finance,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0x9a3d57a84c46d02e5454b5ef4cd6e365b9395399946cdb745c43b885fc6a93e3
0xaee43a145c2db5bbd2e6b8edec622f193e5386919ad3c73d47253e60198ef762,SwapMode,!PASS,"SwapMode: The premier DEX on Mode Network, and experience seamless asset swapping. Catering to everyone from beginners to advanced users, SwapMode stands as the all-encompassing hub for your liquidity needs, offering a multitude of features including V2, V3, ALM, Farming, Real Yield, xToken, Boosted Farming, NFT, Bridge, and more.",,"SwapMode: The premier DEX on Mode Network, and experience seamless asset swapping. Catering to everyone from beginners to advanced users, SwapMode stands as the all-encompassing hub for your liquidity needs, offering a multitude of features including V2, V3, ALM, Farming, Real Yield, xToken, Boosted Farming, NFT, Bridge, and more.",https://swapmode.fi/,PROJECT,Keep,,0,DeFi,DeFi Protocols and Platforms,https://round4-api-eas.retrolist.app/projects/0xaee43a145c2db5bbd2e6b8edec622f193e5386919ad3c73d47253e60198ef762
0x85123564f0e98c695f0cd3cca760cb7b90f63e7e5f59872e31219e9a5e81988e,/send,!PASS,Future Cash - Peer-to-peer USDC Transfers,,Future Cash - Peer-to-peer USDC Transfers,https://send.it,PROJECT,Keep,,0,Utility,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0x85123564f0e98c695f0cd3cca760cb7b90f63e7e5f59872e31219e9a5e81988e
0x7ccb3f02ea240cd192e1baa71f34bea5c0ce797f5396132817238dd0a79eabda,Zeronym,!PASS,Zeronym is a privacy-preserving identity verification protocol built and maintained by Holonym Foundation.,,Zeronym is a privacy-preserving identity verification protocol built and maintained by Holonym Foundation.,https://holonym.id,PROJECT,Keep,,0,Utility,Financial Solutions,https://round4-api-eas.retrolist.app/projects/0x7ccb3f02ea240cd192e1baa71f34bea5c0ce797f5396132817238dd0a79eabda
